Titulo,Precio,Rating,Ubicacion,Ventas 60 dias
"Laptop Hp De 17.3  Fhd, Amd Ryzen 5 5500u (beat I5-10500)",3.056.900,0,"Usaquén, Bogotá D.C..",+500
Apple Macbook Pro A1278 Mid 2012 I5 / 4gb  Ssd 256gb + 512gb,900.000,0,"Suba, Bogotá D.C..",+5
Portátil Lenovo Ideapad3 14are05 Ryzen3 4gb / 1tb,1.500.000,0,"Aguachica, Cesar.",+25
Macbook Pro 15 A1286 Para Repuestos ,396.000,0,"Suba, Bogotá D.C..",+100
Portatil Asus Core I7  Fx516pc-hn024t,8.409.900,0,,0
Portatil Hp15-gw0030la 3020e | 4gb | Ssd De 256 Gb | 15 Hd  ,1.129.999,0,"Rafael Uribe Uribe, Bogotá D.C..",+100
Portatil Hp Amd Ryzen 5 5500u Disco Ssd 512gb Ram 8gb Led 14,1.969.900,0,"Bucaramanga, Santander.",+500
Macbook Pro 13  2020 Core I5 8gb Ram 256gb Ssd Como Nuevo,4.100.000,0,"Suba, Bogotá D.C..",+5
Laptop Hp Pavilion X360 2-in-1 11.6  Hd Con Pantalla Táctil ,2.764.900,0,"Bosa, Bogotá D.C..",+100
Portatil Asus X415j - Ek2361 - Ci5 - 8gb - Ssd 256gb - 14 ,2.039.900,0,"Medellín, Antioquia.",+100
Asus Rog Strix Scar G17 Portatil Core I7 Rtx 2070 16gb 512gb,10.360.900,0,"Cali, Valle Del Cauca.",+100
Apple Macbook Air 2020 13 M1 7-core 8gb 512gb,9.399.000,0,"Kennedy, Bogotá D.C..",+500
Rog Strix Helios Gx601 Rgb Caja De Computadora De Media Torr,3.346.000,0,"Suba, Bogotá D.C..",+500
Laptop Gamer Hp Pavilion Core I5 Ram 8gb Ssd 512 + Gtx 1650,3.156.900,0,"Bucaramanga, Santander.",+100
"Laptop Lenovo Ideapad Mini S10-3, Procesador Intel Atom N450",320.000,0,"Medellín, Antioquia.",0
Portatil Asus Intel Core I7 1165g7 Disco Ssd 512gb Ram 24gb,3.749.900,0,"Bucaramanga, Santander.",+500
Computador Portatil Acer Swift Full Hd 512gb Ssd Luxury Gold,6.473.900,0,"Cali, Valle Del Cauca.",+100
Laptop - Dell Latitude 5420 Laptop - 14  Hd (1366x768) Ag Di,6.186.000,0,"Suba, Bogotá D.C..",+100
Portátil Gamer Msi Gf63 Thin Core I7-9 Gtx1660 Ti 16gb 512gb,7.306.900,0,"Cali, Valle Del Cauca.",+100
Macbook Air A 1466 / Pantalla 13 Pulgadas  121 Gb / Año 2015,1.700.000,0,"Chía, Cundinamarca.",+100
"Computador/portátil Acer 15.6puLG, Celeron, 4gb Y Ssd 128gb",1.500.000,0,"Barrios Unidos, Bogotá D.C..",+50
Apple Macbook Air 2020 13 M1 7-core 16gb 512gb,11.299.000,0,"Kennedy, Bogotá D.C..",+500
Portátil Acer Nitro 5 An515-55-542u/core I5 10300h/gtx1650ti,5.000.000,0,"Chapinero, Bogotá D.C..",+50
Dell Inspiron 3421 Para Repuestos ,139.000,0,"Riosucio, Caldas.",+25
Partes Repuestos Computador Portatil Compaq Presario Cq60,106.478,0,"Cali, Valle Del Cauca.",+100
Portátil Toshiba Satellite Para Reparar O Piezas,120.000,0,"Pitalito, Huila.",+1
Hp Gaming Pavilion Core I5 Ssd 1tb,3.790.000,0,"Ibagué, Tolima.",+5
Portátil Gaming Hp Pavilion Core I5 10300h Ram 8gb Ssd 512gb,3.149.900,0,"Bucaramanga, Santander.",+100
"Lenovo Thinkpad X280 Core I7 8va, 8gb, 256gb Ssd - 12,5 ",1.990.000,0,"Chapinero, Bogotá D.C..",+100
"Msi Gf63 Thin 9sc-068 15,6  Computadora Portátil Del Juego, ",4.995.000,0,"Suba, Bogotá D.C..",+500
Computador Portatil Hp 15.6 Pulgadas R3 8gb Ram 256gb Ssd,1.999.900,0,"Itaguí, Antioquia.",+500
Macbook Pro 13 Mid 2012. I5 500gb 4gb Ram,1.250.000,0,"Suba, Bogotá D.C..",0
Laptop Lenovo Ideapad 5 Ryzen 7 5700u 8gb Ssd 512gb 15.6,3.150.000,0,"Chapinero, Bogotá D.C..",+100
Portatil Asus Vivobook M413i Ryzen 5/8gb/512ssd/14 Fhd/win11,2.149.000,0,"Medellín, Antioquia.",+50
Samsung Galaxy Book Pro 13 Silver Portatil Evo I7 8gb 512gb ,6.258.900,0,"Cali, Valle Del Cauca.",+100
Asus Zenbook 13 Oled Portátil I7-1165g7 Iris Plus 16gb 512gb,7.752.900,0,"Cali, Valle Del Cauca.",+100
"Laptop Samsung Chromebook 3 negra 11.6"", Intel Celeron N3060  4GB de RAM 16GB SSD, Intel HD Graphics 400 1366x768px Google Chrome",2.144.900,0,"Fontibón, Bogotá D.C..",+100
Gigabyte Aorus 5 15'' Portatil I7-12700h Rtx 3060 32gb 1tb,9.528.900,0,"Cali, Valle Del Cauca.",+100
Computador Portátil Asus X555d,900.000,0,"Tunjuelito, Bogotá D.C..",+25
Portátil Lenovo G475 Procesador Amd E-300 Apu 1.30 Ghz,500.000,0,"Calarcá, Quindio.",+5
Computador Asus Vivobook X441ua Ci5 7gen 12 Ram,1.280.000,0,"Guarne, Antioquia.",+25
Portátil Lenovo Intel Ci 5 8gb 512gb Thinkpad E15 Gen 4,5.899.900,0,"Chapinero, Bogotá D.C..",+100
"Dell Latitude 7280, Core I5 Vpro, 256 Gb Solido, 8 Gb Ram.",1.399.900,0,"Bucaramanga, Santander.",+100
Computador Portatil Chromebook Lenovo Celeron 4gb Ram 64gb,798.890,0,"Bucaramanga, Santander.",+50
Microsoft Surface Laptop Go Pc Portátil Con Pantalla Táctil ,1.941.900,0,"Fontibón, Bogotá D.C..",+100
Laptop Asus X415 Core I5 11av Gen Ssd 256gb 12gb Full Hd,2.300.000,0,"Chapinero, Bogotá D.C..",+500
"Hp Elitebook 840 G3, Intel Core I5, 500 Gb Disco, 8 Gb Ram",1.199.900,0,"Bucaramanga, Santander.",+100
Portatil Hp 14 Cf2515la Core I3 10110u Ssd 512gb 8gb+ Win 11,1.750.000,0,"Chapinero, Bogotá D.C..",+500
Hp X360 14 Computadora Portátil Chromebook Pantalla Táctil H,2.313.900,0,"Bosa, Bogotá D.C..",+100
Portatil Razer Book 13 I7 11a. Gen. 16gb Ram 256 Ssd Touch S,5.900.000,0,"Suba, Bogotá D.C..",+5
Portatil Acer Es1-411 Arreglar O Repuestos,189.000,0,"Kennedy, Bogotá D.C..",+5
Portatil Asus Amd Ryzen 7 Disco Ssd 512gb Ram 8gb Mx450 2gb,3.849.900,0,"Bucaramanga, Santander.",+500
Portatil Para Repuestos Asus Eee Pc 1215t Leer Decripcion ,360.000,0,"San Cristobal Sur, Bogotá D.C..",+50
"Apple Macbook Pro 2021 14,2 M1 Pro 10 Core 16-cpu 32gb 2tb",32.599.000,0,"Kennedy, Bogotá D.C..",+500
Acer Nitro Intel Core I7 Ssd 1tb Ram 24gb Rtx 3050ti,5.999.900,0,"Bucaramanga, Santander.",+500
,0,0,,0
"Portatil Hp 450 G6 Hp 450 G6, Intel Core I5-826",3.096.449,0,"Engativá, Bogotá D.C..",+25
Acer Aspire 1 A114-32-c6xc Celeron 4gb 128ssd 14  Win10pro,899.000,0,"Chapinero, Bogotá D.C..",+50
Asus Zenbook Duo 14 Ux482 Core I7-1195g7 Mx450 16gb 1tb,15.263.900,0,"Cali, Valle Del Cauca.",+100
Acer Nitro Intel Core I7 12700h Rtx 3070 16gb 512gb 165hz ,7.799.999,0,"Medellín, Antioquia.",+100
"Lenovo Thinkpad Edge E480 Pantalla Hd De 14  , Intel Dual Co",7.744.000,0,"Suba, Bogotá D.C..",+500
"Laptop Para Videojuegos Acer Predator Helios 300, Negro",12.523.900,0,"Engativá, Bogotá D.C..",+1000
Portatil Acer Gamer Intel Ci5 Ssd 256gb Ram 16gb Nvidia 2gb,2.689.900,0,"Bucaramanga, Santander.",+500
Portatil Acer Aspire 5 Ryzen3 5300u Ram 4gb Ssd 256gb 15 ,1.849.000,0,"Chapinero, Bogotá D.C..",+1000
Laptop Dell Insp 3515/amd R7 3700u/8gb/512gb/15.5 Fhd/win 11,2.799.000,0,"Medellín, Antioquia.",+50
Computador Portatil Lenovo Ryzen 7 16gb 1tera Ssd ,3.099.900,0,"Bucaramanga, Santander.",+50
"Laptop Dell Vostro 3490 negra 14"", Intel Core i5 10210U  8GB de RAM 240GB SSD, Intel HD Graphics 60 Hz 1366x768px Windows 10 Pro",2.250.000,4.7,"Chapinero, Bogotá D.C..",+500
Macbook Pro 15   Touchbar2018 Mod A1990 500 Gb Hd/32 Gb Ram ,6.000.000,0,"Bucaramanga, Santander.",+50
"Microsoft Surface Book 13.5  Intel Core I7, 16gb Ram 512 Gb ",3.300.000,0,"Suba, Bogotá D.C..",+5
"Lenovo Ideapad S145-14iil Core I3 10ma,4gb,1tb,14  Hd W10pro",1.319.000,0,"Chapinero, Bogotá D.C..",+50
Portatil Dell Latitude E6320 Corei5 Ram 4gb Hdd 500gb,460.000,0,"Medellín, Antioquia.",+100
"Excelente Macbook Pro 15,4 2016 Core I7 16gb 500gb Ssd ",3.890.000,0,"Engativá, Bogotá D.C..",+50
Laptop Lenovo Legion 5 Core I7 11th 64gb Rtx3050ti 1tb Win11,7.249.900,0,"Bucaramanga, Santander.",+50
Pc Escritorio Acer Aspire C27-1655 Core I5 11th 12gb 512gb,7.008.900,0,"Cali, Valle Del Cauca.",+100
Dell G15 Portatil Gamer Core I7-11800h Rtx 3050ti 16gb 512gb,8.344.900,0,"Cali, Valle Del Cauca.",+100
Samsung Chrome 11.6  Sólo Repuestos Leer Descripción Bien ,130.000,0,"Engativá, Bogotá D.C..",+50
Laptop Hp 240  Ceniza 14 Celeron N4120 8gb De Ram 256 Gb W,1.020.000,0,"Chapinero, Bogotá D.C..",+100
Portátil Pc Smart Pcs Gob14p-at Intel Atom Ram 2gb Hdd 500gb,400.000,0,"Medellín, Antioquia.",+25
Computador Macbook Pro 2012 Buen Estado - 4 Gb - Ssd 500 Gb,1.300.000,0,"Envigado, Antioquia.",0
Portatil Hp 14-bs006la Intel N3060 7th Gen 1tb/4gb +obs Win,810.000,0,"Chapinero, Bogotá D.C..",+500
Portatil Hp Gamer X360 Tactil Ryzen7 Fhd Ips + Mouse Gamer,5.995.000,0,"Neiva, Huila.",+100
Asus Zenbook Pro Duo 15 Oled Ux582 I710870h Rtx3070 16gb 1tb,16.646.900,0,"Cali, Valle Del Cauca.",+100
"Oem Lenovo Thinkpad T490 Laptop 14 Pantalla Fhd 1920x1080, I",11.580.000,0,"Suba, Bogotá D.C..",+500
Portatil Lenovo V510 Core I5 (6ta) + Ssd M2 256gb + 8 Ram ,730.000,0,"Soacha, Cundinamarca.",+100
Portatil Gamer Msi Stealth 15m Core I7 11gen Gtx 3060 16gb,11.435.409,0,,0
Computadora Portátil Computadora De Escritorio Rosado,84.954,0,China.,+100
"Ordenador Portátil Con Pantalla Dividida, Doble, 16 Pulgadas",5.274.286,0,China.,+50
"Portatil Hp15-ef1023la - R5 - 4gb - Ssd 256gb - 15,6pulgadas",1.509.900,0,"Medellín, Antioquia.",+100
"Ordenador Portátil Táctil 2 En 1 Para  R13,13.3'' Marca Acer",3.610.900,0,"Engativá, Bogotá D.C..",+1000
Laptop - Dell Latitude 3410 14  Notebook - Hd - 1366 X 768 -,6.181.000,0,"Suba, Bogotá D.C..",+100
Portatil Sonyvaio Pcg - 61312u Para Sacar Repuestos Ver Foto,250.000,0,"San Cristobal Sur, Bogotá D.C..",+50
Samsung 17.3 Hd+ Amd A6 Radeon 8gb Ram 64 Ssd +500 Hdd Win11 (Reacondicionado),1.499.900,0,"Suba, Bogotá D.C..",+50
Repuestos Dell Inspiron 5420,25.000,0,"Acacias, Meta.",+25
Portatil Asus X441s + Ssd 128 Gb + 4 Ram Ddr3l 100% Funciona,440.000,0,"Soacha, Cundinamarca.",+100
Laptop Dell Inspiron 3511 Core I3 1005g1 10th Gen 1tb 12gb ,1.650.000,0,"Chapinero, Bogotá D.C..",+500
"Portátil Dell Latitude 7480 Core I7, Ram 8gb, Ssd M.2 512gb",1.889.900,0,"Zipaquirá, Cundinamarca.",+5
Portátil Tecra C50-e 15.6  Cel 4gb 500gb Hdd W10 Home,2.909.900,0,"Cota, Cundinamarca.",+500
Computador Portátil Hp Ryzen 5 Ram 12gb 256gb Ssd ,2.099.769,0,"Bucaramanga, Santander.",+500
,0,0,,0
Portatil Gateway Intel Core I3-1115g4 4gb 128gb Win10,1.499.900,0,"Usaquén, Bogotá D.C..",+50
Portatil Hp Ryzen 7-5700u 16gb 512gb Ssd 15 Hd No Touch Uma ,4.999.000,0,,0
Portátil Lenovo Ideapad 110 14ibr Para Repuestos Leer!,5.000,0,"Medellín, Antioquia.",+5
Macbook Air M1 2020 Gris Espacial  M1  8gb Ram 256gb Ssd,4.449.000,0,"Suba, Bogotá D.C..",+100
Portátil Hp Probook 440 G8 I7-1165g7 8gb Ssd 512gb 14 W10,6.500.000,0,"Bello, Antioquia.",+100
"Portátil Huawei Matebook B3-520, Intel Core I5 1135g7",4.479.000,0,"Chapinero, Bogotá D.C..",+50
Portatil Lenovo Gaming 3 10300h  256 Ssd 1 Hdd 8 Gb Gtx 1650,3.999.000,0,"Suba, Bogotá D.C..",+100
Laptop Lenovo Legio 5 Pro Ryzen 7 64gb 1tb Rtx 3070 8gb 2k,9.099.900,0,"Bucaramanga, Santander.",+50
Portatil Acer Gamer Intel Ci5 Ssd 2tb Ram 12gb Nvidia 2gb,3.349.900,0,"Bucaramanga, Santander.",+500
Dell Xps 13  9365 - Core I7  7y75. ,1.800.000,0,"Chapinero, Bogotá D.C..",+1
Laptop Lenovo Legio 5 Pro Ryzen 7 32gb 1tb Rtx 3070 8gb 2k,8.499.900,0,"Bucaramanga, Santander.",+50
Laptop Para Juegos De 15.6 Pulgadas Para Cpu N5095 Pink Mini,1.868.998,0,China.,+100
Portatil Thinkpad P50 Ram 16gb Ddr4 Ssd 750gb Nvidia M2000 4 (Reacondicionado),5.487.700,0,"Medellín, Antioquia.",+500
Portatil Thinkpad T460 Core I7 Ram 16gb 256gb Ssd Win 11 Pro (Reacondicionado),2.697.700,0,"Medellín, Antioquia.",+500
Acer Predator Helios 300 Portatil Gamer Corei7 10750 Rtx2060,16.663.900,0,"Cali, Valle Del Cauca.",+100
"Asus K3500pc Intel I5 11va Ram 16 Ssd 512 Rtx 3050 15,6 Oled",3.999.000,0,"Chapinero, Bogotá D.C..",+25
"Computador Portátil Dell Celeron 4 Gb Ram, 128 Sdd ",999.261,0,"Kennedy, Bogotá D.C..",+100
"Chromebook Hp 11, 11,6 PuLG, Celeron, 4 Gb, 16 Gb, So Chrome",941.941,0,Estados Unidos.,+100
Portatil Gamer Asus Rog Scar 15 Ryzen 9 5900hx Rtx 3080 16g ,13.990.000,0,"Kennedy, Bogotá D.C..",+100
Portatil Hp Probook 430 G1 Core I5 4ta Gen 4gb 500gb Usado,729.999,0,"Chapinero, Bogotá D.C..",+100
Asus Zenbook Duo 14 Ux482 Pantalla Táctil Fhd De 14 PuLG,9.778.990,0,"Engativá, Bogotá D.C..",+100
Microsoft Surface Laptop Go 12.4&#34; Pixelsense ( X ) Pant.,3.138.990,0,"Aguachica, Cesar.",+100
Laptop Lenovo Ryzen 5 5600h  8gb Ram 256gb Geforce Gtx 1650 ,3.480.000,0,"Suba, Bogotá D.C..",+100
Portatil Hp Probook 440 G5 Core I5 8va Gen 8gb 1tb Usado,1.549.999,0,"Chapinero, Bogotá D.C..",+100
Portátil Asus Rog Strix Ryzen R9 5900hx 1tb 64gb Rtx 3060,7.899.900,0,"Bucaramanga, Santander.",+50
Laptop Portátil Compaq Cq 45,475.000,0,"Barranquilla, Atlantico.",+5
Portatil Vostro Onceava I3 256gb Ssd + 1tera 8gb Ram 14p,2.371.286,0,"Suba, Bogotá D.C..",+1000
"Macbook Air M2 2022 Starlight 13.6, M2  8gb De Ram 512gb Ssd",8.299.900,0,"Rafael Uribe Uribe, Bogotá D.C..",+100
"Portátil Hp 15-ef1023la - R5 - 8gb - Ssd 256gb - 15,6 ",1.659.900,0,"Medellín, Antioquia.",+100
"Laptop - Lenovo Y50 59425943 Laptop (windows 8, Intel Core I",7.946.000,0,"Suba, Bogotá D.C..",+100
Portatil Dell Latitude 3450 8gb Ram 500gb Disco Duro (30402),650.000,0,"Medellín, Antioquia.",+5
Portátiles Samsung Galaxy Chromebook Ligera Delgada 32 Gb,2.309.900,0,"Engativá, Bogotá D.C..",+1000
Portátil Lenovo Ryzen 5 5500u 256gb 8gb 14 Win10,1.900.000,0,"Chapinero, Bogotá D.C..",+100
Portatil Sony Vaio Z520n Reparar/repuestos,80.000,0,"Chapinero, Bogotá D.C..",+5
Dell Precisión 5530hk Core I9 Ram 32gb Disco Ssd 512gb ,7.500.000,0,"Bucaramanga, Santander.",+5
Macbook Pro M2 Pro 10 Core 14 Inch 512 Gb 16 Ram 16 Gpu,12.499.999,0,"Chapinero, Bogotá D.C..",+100
Portatil Para Reparar O Repuestos Sonyvaio Pcg61611l Leer,220.000,0,"San Cristobal Sur, Bogotá D.C..",+50
Laptop Lenovo Thinkpad T480s Windows 10 Pro 2018 -,13.170.900,0,"Engativá, Bogotá D.C..",+1000
Partes Portátil Hp Elite Book 8440p (solo Partes Del Mismo),21.250,0,"Acacias, Meta.",+25
Portatil Gamer Razer Blade Pro 17 I7-10 Rtx 2080 16gb 1tb ,15.875.900,0,"Cali, Valle Del Cauca.",+100
Portátil Gamer Acer Nitro 5 Amd Ryzen 5 Gtx 1650 8gb 256gb,5.342.900,0,"Cali, Valle Del Cauca.",+100
Portátil Lenovo Intel Core I5 24gb 512gb Thinkpad T16 Gen 1 ,8.099.900,0,"Chapinero, Bogotá D.C..",+100
Pórtatil Asus Vivobook 14/15 Ryzen 5 Serie 5500u 8gb 512 M2 ,1.599.000,0,"Bello, Antioquia.",+100
Macbook Pro 2008 Con Pila Y Cargador Original,550.000,0,"Kennedy, Bogotá D.C..",+5
"Apple Macbook Pro 2021 16,2 M1 Max 10 Core 32-cpu 32gb 4tb",43.999.000,0,"Kennedy, Bogotá D.C..",+500
Portátil Lenovo Ideapad 300 14ibr Para Repuestos Leer!,5.000,0,"Medellín, Antioquia.",+5
Macbook Pro Air 13' 2019 ,3.000.000,0,"Medellín, Antioquia.",0
Portatil Msi Bravo 15 B5dd Amd Ryzen 5 Ram Ddr4 8gb / 512gb,6.159.900,0,,0
Zbook 17 G6 I7/2.6 17 16gb 512gb W10p 64,25.903.990,0,"Aguachica, Cesar.",+100
Portatil Asus M509d 15.6 Ryzen 5 - 8gb Ram - 256ssd ,1.898.000,0,"Chapinero, Bogotá D.C..",+100
"Laptop Dell Vostro 3490 negra 14"", Intel Core i5 10210U  8GB de RAM 1TB HDD 240GB SSD, Intel UHD Graphics 60 Hz 1366x768px Windows 10 Pro",2.369.000,0,"Chapinero, Bogotá D.C..",+500
Computador Portatil Hp Modelo Mini-311,400.000,0,"Usaquén, Bogotá D.C..",0
Laptop  Asus X543ua-gq2087 Ci3 7020u 4gb 1tb Windows 10,1.550.000,0,"Chapinero, Bogotá D.C..",+100
Portátil Lenovo Ideapad Flex5 Corei7 10gen 16gbram 512gb Ssd,3.650.000,0,"Chapinero, Bogotá D.C..",+100
Portatil Lenovo V145 Amd A6-9225 500gb 4gb 14 Win 10 Negro,1.499.900,0,"Chapinero, Bogotá D.C..",+1000
Portátil Msi Katana Gf76 I7-12700h Rtx 3050 Ram16gb M.2512gb,7.499.000,0,"Chapinero, Bogotá D.C..",+1000
,0,0,,0
Portátil Dell Inspiron 14 3467 Solo Repuestos Internos Leer!,5.000,0,"Medellín, Antioquia.",+5
"Acer Aspire 3, Ryzen 5, 8 Gb Ram, 2 Gb Video, 256 Gb Solido",1.399.900,0,"Bucaramanga, Santander.",+100
Macbook Pro 13 16gb Ram Core I5 2.4 Ghz Ssd 128 Modelo 2013 (Reacondicionado),1.950.000,0,"Chía, Cundinamarca.",+5
Portátil Lenovo S145-14iil Core I3/1 Tb+256ssd /8gb + Morral,2.100.000,0,"Chapinero, Bogotá D.C..",+100
Portatil Lenovo Intel Dual Core Disco Ssd 512gb Ram 12gb,1.259.900,0,"Bucaramanga, Santander.",+500
"Pc Portátil Acer Predator Helios 300 Gaming, Pantalla Ips De",9.606.000,0,"Suba, Bogotá D.C..",+500
 Computadora Portatil Convertible 2 En 1 Lenovo Chromebook ,1.678.900,0,"Usaquén, Bogotá D.C..",+500
Portatil Hp 14 Cf2516la Core I3 10110u Ssd 512gb 12gb Win 11,2.100.000,0,"Chapinero, Bogotá D.C..",+500
"Ordenador Portátil Micro Edge De 14 Pulgadas, Ultradelgado,",2.168.588,0,China.,+50
Pc Portatil Acer Aspire 5 A515-45-r74z,2.967.900,0,"Usaquén, Bogotá D.C..",+500
Portatil Gamer Asus Rog Strix G15 Rtx 2060 Core I7 512gb Rgb,8.266.900,0,"Cali, Valle Del Cauca.",+100
Macbook Pro 14  2021 M1 Pro 16gb 512gb A2242 Español Nuevo,11.999.900,0,"Fontibón, Bogotá D.C..",+100
Portatil Hp Probook 430 G1 Core I7 4ta Gen 4gb 500gb Usado,829.999,0,"Chapinero, Bogotá D.C..",+100
Computador Portatil Acer Amd Ryzen 5 3500u Ssd 512gb Ram24gb,2.619.900,0,"Bucaramanga, Santander.",+500
Acer Nitro5 I5 10300h Ram 8gb 512ssd Gtx1650 4gb 15  W10,3.599.000,0,"Chapinero, Bogotá D.C..",+1000
Portátil Lenovo Legion 5 Rtx 3070 8gb Ryzen 7 32gb 1tb Win11,7.999.900,0,"Bucaramanga, Santander.",+50
Portatil Hp Intel Celeron 4 Gb Ram Dd 1 Terabytes.,400.000,0,"Yopal, Casanare.",+5
 Asus Zenbook Duo 14 Ux482 14? Pantalla Tactil Fhd,7.138.990,0,"Medellín, Antioquia.",+100
Portátil Hp 15 Core I7-1165g7-ram8gb-ssd256gb-win 11,3.599.900,0,"Usaquén, Bogotá D.C..",+100
Portatil Hp I3 8gb 256g 10 Generacion 14 PuLG Win10 ,1.549.372,0,"Bucaramanga, Santander.",+50
Gpd Win 3-[11th Core Cpu I7-1195g7-1tb] Mini Consola De Vide,10.224.107,0,"Chapinero, Bogotá D.C..",+100
Soporte Para Computadora Portátil Plegable De Aluminio Amazo,166.000,0,"Suba, Bogotá D.C..",+500
Computador Portatil Acer Travelmate 2700 Model Lw80 Para Rep,230.449,0,"Cali, Valle Del Cauca.",+100
Portatil Acer Gamer Intel Ci5 Ssd 512gb Ram 36gb Nvidia 2gb,3.099.900,0,"Bucaramanga, Santander.",+500
Microsoft Surface Laptop 5 Sandstone Evo 5-1235u 8gb 512gb,9.030.900,0,"Cali, Valle Del Cauca.",+100
Apple Macbook Air Chip M2 8gb 256gb Starlight,4.900.000,0,"Antonio Nariño, Bogotá D.C..",+100
Portatil Lenovo14-iwl Corporativo I5 8th Gen/4gb/1tb Winpro,1.599.000,0,"Chapinero, Bogotá D.C..",+50
Portátil Lenovo Legion 5 Core I7-11800h 16gb 1tb Rtx 3070,7.460.000,0,"Bucaramanga, Santander.",+50
Portatil Asus Vivobook Ryzen 7 4700u / 512ssd /16gb/15.6/w11,2.999.000,0,"Floridablanca, Santander.",+100
Computador Portátil Sony Vaio Board Amd Mala,80.000,0,"Bucaramanga, Santander.",+50
Acer Predator Helios 300 Portatil Gamer I7 10750 Rtx 2060 ,8.641.900,0,"Cali, Valle Del Cauca.",+100
Asus Rog Strix G15 Nvidia Rtx 2070 Core I7 16gb Ram 240hz 1,9.847.592,0,"Suba, Bogotá D.C..",+100
Asus Zenbook Flip 13 Oled I5-1135g7 Iris Xe 8gb 512gb,5.572.900,0,"Cali, Valle Del Cauca.",+100
Portatil Asus 15  Amd Ryzen 7 Rtx3050 16gb Ram - Ssd 512,8.939.900,0,"Cota, Cundinamarca.",+500
     Computador Portatil  Acer A314-22 R3/8/256,2.093.900,0,"Cota, Cundinamarca.",+1000
Acer A515-54-330w Intel Core I3 10110u Fhd 8 Gb 1tb Win10,1.350.000,0,"Chapinero, Bogotá D.C..",+50
Hp Elitebook 840 G5 8gb De Ram 512gb Ssd,1.200.000,0,"Engativá, Bogotá D.C..",+1
Portatil Acer Ryzen 3 3250u Ssd 128gb 12gb Vega 3 Full Hd,1.370.000,0,"Chapinero, Bogotá D.C..",+500
Portátil Lenovo S340 Corei5 10a Gen 8ram 256 Ssd+ 1tr Hhd,2.899.000,0,"Usaquén, Bogotá D.C..",+100
Asus Gamer Fx505ryzen 7 3750h 1tera+16ram+4 Video 1650 Ddr5 ,3.299.999,0,"Kennedy, Bogotá D.C..",+1
Portatil Dell Latitude E7270 Pantalla Tactil De 12.5,890.000,0,"Chapinero, Bogotá D.C..",+25
Portátil Lenovo Thinkpad L390 Yoga Core I3 8va 8gb 256 Ssd,2.370.000,0,"Teusaquillo, Bogotá D.C..",+50
Portatil T460 Thinkpad Core I7 16gb Ssd 256gb Corporativo (Reacondicionado),2.843.700,0,"Medellín, Antioquia.",+500
Hp Pavilion - Ordenador Portátil,7.997.900,0,"Engativá, Bogotá D.C..",+1000
Portatil Lenovo Gamer Amd Ryzen 5 6600h Ssd 256gb Ram 8gb,4.499.900,0,"Bucaramanga, Santander.",+500
"Portátil Asus K3500 15,6 Oled I7 16gb 512ssd Rtx3050",5.500.000,0,"Medellín, Antioquia.",1
Portátil Corporativo Lenovo Thinkpad L14 Ryzen 5 16gb 512ssd,3.170.000,0,"Teusaquillo, Bogotá D.C..",+50
Hp Dm 1,250.000,0,"Cartago, Valle Del Cauca.",+5
"Lenovo Chromebook 14e Procesador 2 Nucleos 14 Plgs, 32gb Alm",1.389.000,0,"Cali, Valle Del Cauca.",+100
Portatil Hp 245 G7 Amd E2 9000 Dual 1 Tera 4gb Radeon R2 Win,1.190.000,4.8,"Chapinero, Bogotá D.C..",+500
Computador Portatil Hp 15.6 Pulgadas R3 12gb Ram 256gb Ssd,2.299.900,0,"Medellín, Antioquia.",+100
"Apple Macbook Pro 2021 16,2 M1 Max 10 Core 32-cpu 64gb 1tb",38.499.000,0,"Kennedy, Bogotá D.C..",+500
Portátil Asus Ryzen 7 + 512 Gb Ssd + 16 Gb Ram,3.359.000,0,"Suba, Bogotá D.C..",+25
Computador Portatil Acer Amd Ryzen 3 3250u Ssd 256gb Ram 8gb,1.519.900,0,"Bucaramanga, Santander.",+500
Macbook Air Retina (2017) (Reacondicionado),2.350.000,0,"Barranquilla, Atlantico.",0
Portatil Lenovo Amd Ryzen 5 5500u Ssd 1tb Hdd 1tb Ram 16gb,2.639.900,0,"Bucaramanga, Santander.",+500
"Notebook Ideapad 1-14ada7 Athlon Silver 3050u, 8gb,ssd 256gb",1.769.900,0,,0
Portatil Apple Macbook Air A1466 Cpu I5 Ram 8gb Ssd 128gb ,1.250.000,0,"Suba, Bogotá D.C..",+1
Macbook Pro Retina 15 I7 16gb Ram,2.250.000,0,"Medellín, Antioquia.",+1
Macbook Air 2020,4.290.000,0,"Fontibón, Bogotá D.C..",+1
"Lenovo Thinkpad X270 Core I5 6ta, 8gb, 240gb Ssd M2",1.199.000,0,"Chapinero, Bogotá D.C..",+100
"Portátil Samsung Chromebook, Negro",1.377.900,0,"Engativá, Bogotá D.C..",+1000
Portatil Hp Probook 440 G3 Core I5 Sexta Generacion 4gb 500g,1.119.999,0,"Chapinero, Bogotá D.C..",+100
"Msi Katana Gf76 I7 11ma 16gb 512gb Rtx3050 4gb 17,3  Win 10",6.299.950,0,"Chapinero, Bogotá D.C..",+500
"Laptop Acer C I5, 4 Gb + 16 Gb Optane, 1 Tb, 15.6  Fhd, Azul",1.950.000,0,"Chapinero, Bogotá D.C..",+100
